gene_symbol	Brain - Substantia nigra
RN7SKP279	0.0
RP11-822P1.1	0.0
RP11-676M6.1	1.08836
RP11-702B10.2	0.0
LINC02098	0.0
ETS1	6.3045
MIR6090	0.0
RP11-1007G5.2	0.0
RP11-264E20.2	0.0726387
RP11-264E20.1	0.0452006
RP11-744N12.3	0.203149
SENCR	1.05842
FLI1	6.03162
KCNJ1	0.064467
RP11-740D6.3	0.0
KCNJ5	1.00196
C11ORF45	0.61979
TP53AIP1	0.264976
ARHGAP32	5.01759
RNU6-876P	0.0
Y_RNA	0.0
RNU6-874P	0.0
ZNF123P	0.0
BARX2	0.430199
RPS27P20	0.0
RP11-237N19.3	0.0
LINC01395	0.0
RP11-507F16.1	0.0
TMEM45B	0.51756
NFRKB	3.95921
PRDM10	1.77226
LINC00167	0.0495226
RP11-567M21.3	0.0627914
ELOBP2	0.0
RP11-679I18.4	0.0
APLP2	124.412
RPL34P21	0.0
U4	0.0
ST14	0.282641
ZBTB44	6.07576
RP11-567O18.1	0.0
DDX18P5	0.0
RN7SL778P	0.0
RP11-121M22.1	0.2515
ADAMTS8	1.61298
ADAMTS15	0.263392
RP11-535N6.2	0.0
BAK1P2	0.0
MIR8052	0.0
C11ORF44	0.0
PPP1R10P1	0.0
RP11-890B15.2	0.0890914
RP11-890B15.3	6.33535
SNX19	19.7731
RN7SL167P	0.0
AP002856.4	0.0
AP002856.6	0.0
AP002856.7	0.178309
AP002856.5	0.0
NTM	14.7882
RNU6ATAC12P	0.0
AP003025.2	0.0858123
RP11-217L21.1	0.151287
NTM-AS1	12.4138
RP11-651K21.1	0.0
AP004372.1	0.0979055
RP11-697E14.2	0.0
NTM-IT	0.0
RP11-684N3.1	0.860256
OPCML	3.838
U6	0.0
RP11-654C20.1	0.0
OPCML-IT2	0.0
AP004782.1	0.101613
RP11-861E23.2	0.00884846
OPCML-IT1	0.0310379
RP11-448P19.1	0.0
SPATA19	0.0
RP11-259P6.3	0.0
MIR4697HG	5.98452
IGSF9B	0.861252
RP11-713P17.5	0.0
RP11-713P17.3	2.0961
RP11-713P17.4	0.144943
JAM3	35.237
PTP4A2P2	0.491637
NCAPD3	2.24113
RP11-700F16.2	0.0
RP11-700F16.3	0.0
VPS26B	20.9821
THYN1	33.8518
ACAD8	10.1507
GLB1L3	0.605519
AP000859.4	0.0
GLB1L2	0.865994
B3GAT1	40.3567
RP11-627G23.1	0.376812
AP004550.1	0.0
RP11-469N6.3	0.0
RP11-469N6.2	0.0
RP11-469N6.1	0.187683
RP11-555G19.1	0.0
RP11-555G19.2	0.0
AP005135.2	0.0
DDX11L8	0.0
ABC7-42389800N19.1	16.9149
FAM138D	0.0
IQSEC3	12.4232
RP11-598F7.3	0.0
RP11-598F7.4	0.154482
RP11-598F7.5	0.821202
RP11-598F7.6	0.826927
SLC6A12	13.7751
RP11-283I3.1	0.426618
RP11-283I3.2	1.35895
SLC6A13	4.22682
RP11-283I3.4	0.0874389
RP11-283I3.6	3.98109
KDM5A	3.08054
CCDC77	3.29084
B4GALNT3	0.460507
NINJ2	11.6054
RP5-1154L15.2	0.0
RNU7-103P	0.0
RP5-1154L15.1	0.0
RP11-218M22.1	3.10316
RP11-218M22.2	0.0
WNK1	68.2161
RNU4ATAC16P	0.0
RAD52	4.52918
RP11-359B12.2	1.728
ERC1	6.15722
HTR1DP1	0.0
RP5-951N9.1	0.0
RP5-951N9.2	0.0
LINC00942	0.0797228
WNT5B	1.45376
FBXL14	6.82067
MIR3649	0.0
ADIPOR2	48.3135
RP11-288K12.1	0.0
RPS4XP14	0.119357
CACNA2D4	0.489628
LRTM2	0.944478
RP5-1096D14.3	0.0
LINC00940	1.9301
DCP1B	2.40367
CACNA1C	1.34552
RP5-1096D14.6	0.0701256
CACNA1C-IT1	0.0
CACNA1C-IT2	0.0
RP1-53O8.2	0.0
CACNA1C-AS4	0.0
CACNA1C-IT3	0.0
CACNA1C-AS3	0.0
AC007618.3	0.0
CACNA1C-AS2	1.04605
CACNA1C-AS1	0.129769
RP11-986G18.3	0.045772
RP11-986G18.2	0.847903
IQSEC3P1	0.118982
RP11-885B4.2	0.0380252
RPL23AP14	0.0
CBX3P4	0.164037
FKBP4	28.7338
RP4-816N1.7	0.0
RP4-816N1.6	0.305017
ITFG2	5.54402
NRIP2	7.71091
RP4-816N1.8	0.235737
FOXM1	0.617944
RHNO1	7.80128
RP11-372B4.3	0.442606
TULP3	7.21542
RNU6-1315P	0.0
TEAD4	1.49278
RP11-253E3.3	0.355564
RP11-253E3.1	0.2474
TSPAN9	3.91331
METAZOA_SRP	0.0
TSPAN9-IT1	0.0
RP11-543P15.3	0.0
RP11-543P15.1	5.3569
RP5-1063M23.3	0.0810075
RP5-1063M23.2	0.0260894
RP11-476M19.2	0.0
PRMT8	1.9693
RP11-476M19.3	0.0
RP11-476M19.1	0.0
CRACR2A	0.110113
RP5-1180D12.1	0.171877
RP3-488M23.3	0.0
PARP11	1.69283
OTUD4P1	0.0
RP11-664D1.1	0.0
RP11-320N7.2	0.0
HSPA8P5	0.0509605
RP11-320N7.1	0.0
CCND2-AS1	1.58797
CCND2-AS2	0.226631
CCND2	7.53011
TIGAR	3.34617
RP11-264F23.1	0.0923739
FGF23	0.0
FGF6	0.0
C12ORF4	4.69871
RAD51AP1	0.932513
DYRK4	4.94022
RP11-234B24.5	0.0
AKAP3	1.471
RP11-500M8.6	0.0
RP11-500M8.4	0.0464917
NDUFA9	7.50476
RP11-234B24.2	0.516217
GALNT8	4.48614
RP11-234B24.4	0.0
RP3-377H17.2	0.124845
RP11-429A20.3	0.251195
KCNA1	0.839941
RP3-377H17.3	0.0
RP11-429A20.2	0.0
KCNA5	1.622
RP11-319E16.1	0.0
RP11-1038A11.3	0.0
RP11-319E16.2	0.0
RP11-1038A11.2	0.0
RP11-1038A11.1	0.0
NTF3	0.0257309
ANO2	0.724738
RP11-592H6.3	0.0
VWF	15.267
RN7SL69P	0.0
RP3-454B23.1	0.318278
CD9	44.0585
Y_RNA	0.0
ATP5J2P5	0.0
PLEKHG6	0.0318831
TNFRSF1A	14.8841
RN7SL391P	0.0
SCNN1A	0.0972567
LTBR	10.7431
RP1-102E24.8	0.349798
RP1-102E24.1	0.196535
RP1-102E24.9	0.0571427
CD27-AS1	32.4795
CD27	0.877791
TAPBPL	5.43685
VAMP1	47.9907
RP1-102E24.10	1.20058
RP1-102E24.6	0.0209433
MRPL51	87.2762
NCAPD2	6.58153
SCARNA10	0.0
RP5-940J5.3	0.461875
GAPDH	1084.1
IFFO1	14.1722
RP5-940J5.8	0.241566
NOP2	7.98659
CHD4	35.8882
RP5-940J5.6	0.212197
SCARNA11	0.0
LPAR5	4.07768
ACRBP	0.576175
ING4	23.9248
RP4-761J14.8	0.273701
ZNF384	5.91268
PIANP	24.2453
RNU6-781P	0.0
RP4-761J14.9	0.10543
COPS7A	42.8976
RP4-761J14.10	1.11377
MLF2	83.083
PTMS	65.7866
LAG3	0.229714
RN7SL380P	0.0
CD4	7.42307
GPR162	17.5564
P3H3	3.40352
GNB3	1.46781
CDCA3	0.816775
USP5	37.7529
TPI1	188.294
SPSB2	2.92085
RPL13P5	2.98895
DSTNP2	10.7756
U47924.32	0.825937
LRRC23	12.1868
ENO2	101.736
ATN1	82.8941
C12ORF57	57.5687
U47924.31	1.45674
PTPN6	4.46868
U47924.27	0.0
MIR200C	0.0
MIR141	0.0
U47924.29	0.0
PHB2	58.2699
SCARNA12	2.42795
EMG1	10.3326
LPCAT3	2.82326
C1S	10.4729
RP3-461F17.1	0.142451
RP3-461F17.2	0.0
C1R	12.4839
C1RL	3.1158
C1RL-AS1	0.213789
RNU6-485P	0.0
RBP5	0.498887
RP11-273B20.1	0.564827
CLSTN3	16.2725
RP11-273B20.3	0.0430564
PEX5	30.4927
RP11-185H22.1	0.0
ACSM4	0.0
CD163L1	0.190815
RP11-157G21.2	0.161097
CD163	2.18636
GAPDHP31	0.0
NIFKP3	0.0
RP11-444J21.2	0.0
RP11-444J21.5	0.0
RP11-444J21.4	0.0
RP11-444J21.6	0.0
APOBEC1	0.0
GDF3	0.0
DPPA3	0.0
CLEC4C	0.0
NANOGNB	0.0
Y_RNA	0.0
NANOG	0.0
Y_RNA	0.0
SLC2A14	0.0403518
Y_RNA	0.0
METAZOA_SRP	0.0
RP11-277J24.1	0.0
RP11-815D16.1	0.0
NANOGP1	0.0
RP11-277E18.2	0.0
SLC2A3	23.0659
Y_RNA	0.0
RP11-69M1.1	0.0
RP11-69M1.8	0.0
HSPD1P12	0.0
RP11-69M1.4	0.101465
FOXJ2	4.44887
C3AR1	6.32275
NECAP1	21.7165
RP11-69M1.6	1.01963
CLEC4A	1.73976
POU5F1P3	0.309957
GCSHP4	0.0
ZNF705A	0.0
FAM66C	2.29017
RP11-266K4.1	0.409306
RP11-266K4.13	0.505996
RP11-266K4.14	8.09644
FAM90A1	1.62312
ALG1L10P	0.370414
FAM86FP	0.699436
RP11-266K4.9	1.41917
ENPP7P5	0.0452805
LINC00937	0.207872
RP11-113C12.4	1.00597
RP11-90D4.3	0.0
RP11-90D4.4	0.0
RPS3AP43	0.0675374
RP11-113C12.8	0.0
OR7E140P	0.0
OR7E148P	0.0
OR7E149P	0.0
CLEC6A	0.0
RP11-113C12.2	0.0
RNU6-275P	0.0
CLEC4D	0.0386485
SUPT4H1P2	0.0
CLEC4E	0.592226
RP11-561P12.5	0.0
Y_RNA	0.0
SCARNA11	0.0
AICDA	0.0
RP11-438L7.1	0.0
HADHAP2	0.0273546
MFAP5	0.311243
RP11-20D14.3	0.0
RP11-20D14.4	0.0
RIMKLB	9.26611
RPSAP51	0.0
RP11-20D14.6	0.358487
A2ML1-AS2	0.0
A2ML1	0.96503
A2ML1-AS1	0.0
RP11-259O18.5	0.291492
PHC1	4.52185
M6PR	14.5454
KLRG1	1.15794
RP11-259O18.4	0.0
HNRNPA1P34	0.0
VDAC2P2	0.0
LINC00612	0.104585
A2M-AS1	2.0625
A2M	93.8955
KRT17P8	0.0
BTG1P1	0.0834991
PZP	0.181499
TPT1P12	0.0
A2MP1	0.359285
MIR1244-3	0.0
PTMAP4	0.0
LINC00987	4.10519
RP11-118B22.4	8.28931
RP11-22B23.1	0.774428
SNORA75	0.0
RP11-22B23.2	0.0
RP13-735L24.1	0.222628
RP11-599J14.2	2.42594
CTD-2318O12.1	0.0
DDX12P	0.272928
SNORA75	0.0
RP11-726G1.1	0.185565
RP11-525E9.1	0.0
KLRB1	0.357501
RP11-705C15.2	1.05481
RNU6-700P	0.0
GOT2P3	0.0
RP11-705C15.4	0.0
RP11-705C15.3	0.537811
CLEC2D	1.35361
RP11-75L1.1	0.0
CLECL1	0.171589
CD69	1.22941
RP11-75L1.6	0.0
KLRF1	0.569026
CLEC2B	5.10692
RP11-290C10.1	0.0
KLRF2	0.0
CLEC2A	0.0387262
AC091814.2	0.736262
AC091814.3	0.0
CLEC12A	0.0818131
CLEC1B	0.0
CLEC12B	0.188384
RP11-133L14.5	0.0
CLEC9A	1.92923
RP11-133L14.2	0.0
CLEC1A	1.68777
RN7SKP161	0.0
HNRNPABP1	0.0
CLEC7A	4.21401
OLR1	8.90182
TMEM52B	0.484414
GABARAPL1	70.4972
KLRD1	0.123321
RP11-277P12.10	0.0
RP11-277P12.9	0.0
RP11-277P12.20	0.407664
KLRK1	2.10003
KLRC4	1.18161
KLRC3	3.6126
KLRC2	2.12802
KLRC1	0.138516
EIF2S3L	0.0760047
SLC25A39P2	0.0
RP11-291B21.2	0.0677152
KLRA1P	1.70473
MAGOHB	2.69435
STYK1	0.3759
YBX3	16.208
RP13-81N3.2	0.0
HSPE1P12	0.0
TAS2R7	0.0
TAS2R8	0.0
TAS2R9	0.0
PRH1	2.0149
TAS2R10	0.112815
RP11-144O23.8	0.0713864
PRR4	4.38525
TAS2R12	0.0
TAS2R13	0.0
PRH2	0.0775268
TAS2R14	1.95777
TAS2R15P	0.820775
TAS2R50	0.0
TAS2R20	0.783931
TAS2R19	0.330128
TAS2R31	0.190977
TAS2R63P	0.0455251
TAS2R46	0.0
TAS2R64P	0.0382935
TAS2R43	0.0
RP11-673D15.7	0.0
TAS2R30	0.0
TAS2R18	0.0
RP11-785H5.2	0.0
SMIM10L1	16.1802
TAS2R42	0.0
RP11-144O23.22	0.0
RP11-711K1.8	0.0
PRB3	0.0
PRB4	0.0
PRB1	0.0
PRB2	0.0172538
RP11-711K1.7	0.0184164
HIGD1AP8	0.0
RP11-434C1.4	0.148042
RP11-434C1.5	0.0
DDX55P1	0.0
RP11-434C1.6	0.0
RP11-434C1.2	0.0
RNU7-60P	0.0
LINC01252	0.809829
ETV6	2.59985
BCL2L14	0.0276162
RP11-267J23.4	0.718796
MIR1244-4	0.238146
LRP6	4.6261
RP11-267J23.1	0.0938763
RNU6-545P	0.0
RP11-757G14.3	0.0
RNU6-318P	0.0
MANSC1	3.44986
RPL23AP66	0.115097
LOH12CR2	6.21024
BORCS5	4.66613
RP11-253I19.4	0.0
DUSP16	7.96545
RP11-253I19.3	0.484385
RP11-158N24.1	0.0
CREBL2	25.0155
RPL21P136	0.0
RP11-180M15.6	0.872227
GPR19	3.25904
RP11-180M15.3	0.0
CDKN1B	53.3752
RP11-180M15.7	0.873425
RP11-180M15.4	0.0
APOLD1	32.7867
MIR613	0.0
STX8P1	0.0
DDX47	0.0
RP11-59H1.1	0.0
RP11-392P7.1	0.116472
RPL13AP20	0.334537
GPRC5A	0.460033
RP11-392P7.6	0.758734
GPRC5D	0.163357
RP11-392P7.7	0.0
SNORD88	0.0
HEBP1	15.5039
HTR7P1	0.946013
RP11-377D9.3	0.165686
RP11-377D9.1	0.0
FAM234B	6.90911
GSG1	0.265364
EMP1	6.3976
LINC01559	0.0
GRIN2B	0.399433
RNA5SP353	0.0
RNU6-590P	0.0
RP11-4N23.1	0.0
RN7SKP162	0.0
RP11-72J9.1	0.0
RP11-298E10.1	0.0
RP11-134N1.2	0.0
MRPS18CP4	0.0
RNU6-491P	0.0
GNAI2P1	0.0
RPL30P11	0.0
ATF7IP	5.13454
PLBD1	1.85361
RP11-502N13.2	0.0
RN7SKP134	0.0
GUCY2C	0.0445504
PLBD1-AS1	0.249311
RP11-174G6.1	0.0652152
RP11-174G6.5	0.593044
HIST4H4	0.323955
H2AFJ	8.97296
WBP11	18.5292
C12ORF60	0.980094
SMCO3	0.0974192
ART4	0.0192533
RP11-233G1.4	0.0
MGP	9.79945
ERP27	0.198588
ARHGDIB	29.602
PDE6H	0.42248
LINC01489	0.0
RERG	2.99877
RERG-IT1	0.0
RERG-AS1	0.0
METTL8P1	0.0
PTPRO	1.83122
RP11-6K23.1	0.0
EPS8	14.193
RNU6-251P	0.0
RP11-6B19.1	0.0
RP11-6B19.3	0.0
RP11-6B19.2	0.0
STRAP	81.6647
DERA	10.0193
EGLN3P1	0.0
SLC15A5	0.334857
MGST1	21.745
SUPT16HP1	0.0301602
RP11-424M22.1	0.0
LMO3	15.0742
RP11-424M22.3	0.0
RP11-239A17.1	0.0
RP11-69C13.1	0.0
RP11-1018J11.1	0.0913161
EEF1A1P16	0.0463325
RNU6-837P	0.0
RPL7P40	0.0
PSMC1P8	0.0
TIMM17BP1	0.0
RP11-871F6.3	0.0
RP11-606D9.1	0.0
MIR3974	0.0
Y_RNA	0.0
RERGL	10.1057
PIK3C2G	0.0319587
NDFIP1P1	0.0
RP11-459D22.1	0.0
ZKSCAN7P1	0.0
PLCZ1	0.0
PSMC1P9	0.0
RP11-361I14.2	0.0
CAPZA3	0.0
RPL7P6	0.0491359
MEF2BNBP1	0.0
PLEKHA5	3.24126
RP11-282K24.3	0.0248661
RN7SL459P	0.0
RN7SL67P	0.0
AEBP2	4.7672
PDCD5P1	0.062952
RP11-841C19.4	0.0
RNU6-254P	0.0
EEF1A1P4	0.149577
RP11-841C19.1	0.0
RNU1-146P	0.0
RP11-405A12.2	0.0
RP11-405A12.1	0.0149776
RP11-664H17.1	0.0
CTC-465D4.1	0.0
RP11-284H19.1	0.0
PDE3A	1.11657
UBE2L2	0.0
RP11-424C20.2	0.0551329
SLCO1C1	3.57897
SLCO1B3	0.0
RP11-80N2.2	0.0
SLCO1B7	0.0
SLCO1B1	0.0
SLCO1A2	44.415
IAPP	0.0342325
PYROXD1	3.88992
ELOCP31	0.0
RECQL	5.23701
GOLT1B	14.6236
SPX	44.4291
GYS2	0.119381
LDHB	476.937
RP11-59N23.3	0.0
RP11-59N23.1	0.0
KCNJ8	5.2768
ABCC9	1.40359
RP11-729I10.2	0.052039
RP11-729I10.3	0.0816672
RP11-547L9.1	0.0
CMAS	56.8729
ST8SIA1	2.63421
RP11-49G2.3	0.279472
RP11-49G2.4	0.0
RP11-73M14.1	0.0
C2CD5	11.8732
RP11-359J14.2	0.292505
LRRC34P1	0.0
RP11-268P4.2	0.0
RP11-268P4.5	3.13251
RP11-268P4.4	0.0223749
ETNK1	9.3898
RP11-268P4.6	0.0
RP11-114G22.1	0.0
RPS27P22	0.0
RP11-449P1.1	0.0
RP11-153K16.1	0.0
RP11-686N4.1	0.0
RP11-153K16.2	0.0
SOX5	1.7863
RP11-437F6.1	0.0
MIR920	0.0
RP11-444D3.1	0.101219
RP11-778H2.1	0.0
LINC00477	0.0
KNOP1P1	0.0
RP11-615I16.1	0.0
RP11-625L16.1	0.0
RN7SL38P	0.0
BCAT1	6.58309
RP11-625L16.3	0.0
RP11-662I13.3	0.398854
RP11-662I13.2	0.0
RP11-662I13.1	0.0
C12ORF77	0.0
LRMP	1.4227
CENPUP2	0.0
RP11-713N11.4	0.0
RP11-713N11.6	0.756143
CASC1	0.731034
ETFRF1	31.1844
KRAS	6.81611
RP11-295I5.3	1.03301
RP11-295I5.4	0.290606
RP11-707G18.1	0.829431
RNU4-67P	0.0
RP11-318G8.1	0.0
RP11-318G8.4	0.0
RP11-318G8.2	0.0
TUBB4BP1	0.0
LMNTD1	0.059501
RP11-685B13.2	0.0
RN7SKP262	0.0
RP11-443N24.2	0.0399351
TDGP1	0.0
RP11-443N24.3	0.0
MIR4302	0.0
RP11-443N24.4	0.0
RASSF8-AS1	6.16965
RASSF8	6.95592
BHLHE41	46.4941
RP11-283G6.3	0.636063
SSPN	7.38361
RP11-283G6.4	0.134814
RP11-283G6.5	0.0
RP11-283G6.6	0.0
RP11-612B6.1	0.0
RP11-513G19.1	0.204862
RP11-612B6.2	0.0
ITPR2	3.58839
RNA5SP354	0.0
RP11-666F17.1	0.0342085
RP11-666F17.2	0.0
INTS13	8.32913
FGFR1OP2	18.7756
RP11-421F16.3	7.03031
TM7SF3	12.5873
MED21	8.47063
RP11-582E3.6	5.3458
C12ORF71	0.0921266
RP11-582E3.5	0.0
RP11-582E3.2	0.0
RP11-582E3.4	0.0531358
STK38L	6.41382
ARNTL2	0.93844
ARNTL2-AS1	0.0
SMCO2	0.167144
RARSP1	0.0
PPFIBP1	6.45286
RP11-709A23.1	0.0616183
RP11-709A23.2	0.0283049
RP11-1060J15.3	0.0
RP11-1060J15.4	0.07068
REP15	0.474336
RP11-1060J15.9	0.662866
RP11-1060J15.5	0.0
RP11-1060J15.7	0.0
MRPS35	23.5674
Y_RNA	0.0
MANSC4	0.0778497
RP11-860B13.1	0.0
KLHL42	11.094
RN7SKP15	0.0
UC_338	0.0
RP11-993B23.1	0.0
PTHLH	0.415881
RP11-993B23.3	0.0
CCDC91	7.33182
RP11-967K21.1	0.944908
RP11-967K21.2	0.0
RP11-425D17.1	0.466238
RP11-425D17.2	0.0959217
RNU4-54P	0.0
RNA5SP355	0.0
RP11-874G11.1	0.0
RP11-977P2.1	0.0
RP11-31A23.1	0.0
RP11-946L16.1	0.169974
FAR2	2.16399
RP11-946L16.2	0.949399
RP11-996F15.4	1.4857
RP11-996F15.2	0.560066
RP11-996F15.5	1.21163
RP11-996F15.6	2.07528
ERGIC2	6.68956
OVCH1-AS1	0.0468999
OVCH1	0.0500726
TMTC1	4.6218
RP11-310I24.1	0.0
RPL21P99	0.0
RP11-776A13.4	0.0
RP11-776A13.1	0.0
RP11-776A13.3	0.0
RNA5SP356	0.0
RP11-155I9.1	0.0
RP11-776A13.2	0.0
IPO8	8.88607
CAPRIN2	9.0231
RP11-77I22.2	0.134396
LINC00941	0.214951
RP11-77I22.4	0.0
TSPAN11	2.5017
RP11-551L14.4	0.0917008
RP11-551L14.8	0.0
DDX11-AS1	0.216009
DDX11	2.65067
SNORA75	0.0
RP11-551L14.7	0.0
OVOS2	0.11726
RP11-627K11.5	0.0
RP11-627K11.1	0.379618
MREGP1	0.0
RP11-627K11.6	0.0
FAM60A	0.841058
RP11-627K11.3	0.0
FLJ13224	0.0
RP11-771K4.1	0.0
U6	0.0
DENND5B	3.6443
RNU6-618P	0.0
RP11-771K4.3	0.535111
RP11-820K3.3	0.0
RP11-820K3.4	0.0
Y_RNA	0.0
RP11-820K3.2	0.0
DENND5B-AS1	0.081325
RNU5F-4P	0.0
RPL31P50	0.0
AK4P3	0.0408817
ETFBKMT	1.34947
AMN1	9.31186
STMN1P1	0.181424
RP11-467L13.7	1.57775
RP11-467L13.4	0.0
RP11-467L13.5	0.162082
H3F3C	0.174228
RNU6-1069P	0.0
SNORA25	0.0
RP11-428G5.4	0.0
RP11-428G5.5	0.0878584
RP11-428G5.6	0.0
RP11-428G5.1	0.0
RPL12P32	0.0
RP11-428G5.7	0.0
KIAA1551	3.56147
RP11-50I19.2	0.529163
RP11-50I19.1	0.0
RP11-843B15.1	0.0
RP11-843B15.3	0.0
RP11-843B15.2	0.0
BICD1	2.4527
RP11-843B15.4	0.357627
RP11-956A19.1	0.0
RP11-817I4.1	0.635673
RP11-817I4.2	0.583887
Y_RNA	0.0
FGD4	3.92572
RNU6-494P	0.0
DNM1L	27.9282
RP11-278C7.2	0.0
Y_RNA	0.0
RP11-278C7.4	3.1647
RP11-278C7.1	2.53434
YARS2	3.7393
RP11-278C7.3	0.816096
RP11-278C7.5	2.09614
PKP2	0.262492
RP11-8P13.5	0.0
RP11-8P13.1	0.0
RP11-267D19.2	0.0
RP11-267D19.1	0.0
SYT10	0.00802891
RP11-438D14.2	0.0
RP11-438D14.3	0.0
RP11-56H16.1	0.0
RNU6-400P	0.0
RP13-359K18.1	0.0
RNU6-472P	0.0
Y_RNA	0.0
RP11-847H18.2	0.0
ALG10	0.440206
RP11-847H18.3	0.0370443
RP11-313F23.3	0.0
FAM166AP2	0.0
TUBB8P4	0.0
RP11-313F23.4	0.0643396
RNA5SP357	0.0
DUX4L27	0.111144
AK6P1	0.0
ZNF970P	0.0
AK6P2	0.0
CLUHP8	0.0
PRNA	0.0
RNA5SP358	0.0
RNA5SP359	0.0
TUBB8P5	0.0
FAM166AP9	0.0
NF1P12	0.0
Y_RNA	0.0
ALG10B	0.887611
RP11-804F13.2	0.0
RP11-804F13.1	0.0
CPNE8	2.90164
RP11-396F22.1	1.41202
RP11-554L12.3	0.0
RP11-554L12.2	0.0
RP11-554L12.1	0.239272
RP11-421H10.2	0.0
KIF21A	17.6218
RP11-242C24.2	0.0
RP11-242C24.3	0.0
ABCD2	1.94312
C12ORF40	0.0134431
SLC2A13	5.27912
SNORA22	0.0
RPL30P13	0.0
RP11-476D10.1	0.0
AC079630.2	0.0
AC079630.4	0.469625
LRRK2	3.32959
AC084290.2	0.0
MUC19	0.00359536
RP11-115F18.1	0.0
RNU6-713P	0.0
CNTN1	37.3189
RP11-367O10.1	0.0
RP11-385G16.1	6.47108
PDZRN4	2.18874
RP11-413B19.2	0.0
RNA5SP360	0.0
MTND2P17	0.0
MTND1P24	0.0
RP11-630C16.1	0.0
RP11-630C16.2	0.0
RP11-2A1.1	0.0
RP11-440G2.2	0.0
GXYLT1	2.94436
YAF2	3.76042
PPHLN1	5.02216
RP11-76E16.2	0.0
ZCRB1	57.0485
MIR7851	0.0
SNORA74	0.0
RP11-351C21.2	0.586611
RNU6-249P	0.0
RP11-328C8.2	0.0305607
Y_RNA	0.0
PRICKLE1	0.842878
RP11-328C8.4	0.0
RP11-328C8.5	0.0
RP11-609L23.1	0.0
RP11-609L23.3	0.0
RP11-609L23.2	0.0
RP11-25I15.2	0.0
RP11-25I15.1	0.0
RP11-25I15.3	0.0
RP11-510P12.1	0.0
RP11-547C5.1	0.0
RP11-547C5.2	0.0
MRPS36P5	0.0
RP11-118A3.1	0.0
ADAMTS20	0.0159437
RP11-73B8.1	0.0
RP11-73B8.2	0.0
RP11-73B8.3	0.0
EEF1A1P17	0.0185278
PUS7L	1.87526
RP11-210N13.1	0.0644702
IRAK4	4.6471
TWF1	19.1695
TMEM117	2.93383
ZNF75BP	0.0
RP11-46I1.1	0.0
RP11-46I1.2	0.0
RP11-499A10.3	0.0587243
NELL2	3.99009
Y_RNA	0.0
DBX2	3.45046
RP11-478B9.1	0.148715
RACGAP1P	0.0
RP11-478B9.2	0.0
RNA5SP361	0.0
PLEKHA8P1	0.76864
RP11-139E19.2	0.0
ANO6	5.41103
RP11-139E19.3	0.0
RP11-438E8.2	0.0
RP11-352M15.1	0.102728
U6	0.0
RP11-352M15.2	3.28513
ARID2	2.3686
RP11-19E18.2	0.0
RN7SL246P	0.0
KNOP1P2	0.0
SCAF11	5.97379
RP11-101K23.1	0.0
SLC38A1	11.2234
RP11-474P2.5	0.0
SLC38A2	24.9801
RP11-474P2.2	0.0
RP11-96H19.1	0.742742
RP11-474P2.4	0.0876269
RP11-474P2.6	0.0866382
RP11-474P2.7	0.0132713
RP11-446N19.1	0.543366
OR7A19P	0.0
MARK3P1	0.0
SLC38A4	0.0147007
RP11-618L22.1	0.171966
AMIGO2	2.62023
PCED1B	2.44809
RP11-23J18.1	0.218984
MIR4698	0.0
PCED1B-AS1	5.33853
RP11-493L12.3	0.0
RP11-493L12.4	0.20674
RP11-493L12.7	0.101539
RP11-493L12.6	0.0
SNORA64	0.0
RP11-493L12.5	0.0
MIR4494	0.0
LINC02156	0.251996
ADI1P3	0.0
RP1-90J4.3	0.0
RP3-432I18.1	0.0
RPAP3	5.34881
RP1-197B17.5	0.919148
RP1-197B17.3	2.10464
ENDOU	1.60177
RP1-197B17.7	0.504151
RP1-197B17.4	0.449141
RAPGEF3	12.9021
SLC48A1	61.093
CTD-2024F21.1	0.101711
HDAC7	11.5896
RP5-1057I20.4	5.66114
RP5-1057I20.5	0.799
RP5-1057I20.6	0.163435
RP5-1057I20.2	0.0
VDR	0.059636
RP11-89H19.1	0.0
RP11-89H19.2	0.0
RP1-228P16.9	0.0
TMEM106C	11.5008
COL2A1	0.0798422
RP1-228P16.3	0.0
RP1-228P16.4	0.0
RP1-228P16.5	0.0
RP1-228P16.8	0.217887
SENP1	2.24296
RP1-228P16.1	0.854555
RNU6-1203P	0.0
RP1-228P16.7	0.0
PFKM	26.7336
MIR6505	0.0
ASB8	11.615
RP11-474C8.8	0.300349
RP11-474C8.3	0.0
PHBP18	0.0
RP11-474C8.5	0.0
CCDC184	10.1424
RP11-474C8.7	0.0406647
RP11-370I10.12	0.209629
OR10AD1	0.10064
RP11-370I10.2	0.0
RP11-370I10.10	0.211877
H1FNT	0.214416
RP11-370I10.4	0.0
ZNF641	4.59775
RP11-370I10.6	0.755509
OR5BK1P	0.240483
RP11-370I10.11	1.41257
OR5BT1P	0.0657071
OR5BJ1P	0.0
OR8S21P	0.0
OR8T1P	1.28719
ANP32D	0.0284913
C12ORF54	0.732978
RP11-722P11.4	0.0
OR8S1	0.0923091
OR5BS1P	0.0
LALBA	0.0
OR11M1P	0.0
KANSL2	7.9156
SNORA2C	0.0
MIR1291	0.0
SNORA2A	0.221975
SNORA2B	0.0
CCNT1	3.95881
LINC00935	0.0
RP11-579D7.2	0.0
ADCY6	7.9639
MIR4701	0.0
RP11-579D7.4	0.503189
RP11-579D7.8	0.0
