gene_symbol	ensp_id	proximity	sn_tpm
CTGF	9606.ENSP00000356954	2.189728531191946	12.8692
NLE1	9606.ENSP00000413572	2.1898597626752965	3.3885
SH2B3	9606.ENSP00000345492	2.1898597626752965	5.70294
DLST	9606.ENSP00000335304	2.1899775617053105	29.0098
DBN1	9606.ENSP00000292385	2.1900976130557464	19.2309
CCNL2	9606.ENSP00000383611	2.1904846402305824	41.7497
DLD	9606.ENSP00000205402	2.1904846402305824	17.6549
SNX32	9606.ENSP00000310620	2.1905399268624968	4.19472
B4GALT7	9606.ENSP00000029410	2.1905910156976365	13.2316
ZFAND4	9606.ENSP00000339484	2.190738554374918	1.92791
LGALS3	9606.ENSP00000254301	2.190843330705761	28.7304
HS3ST5	9606.ENSP00000427888	2.1910247180225584	2.59865
MGAT5B	9606.ENSP00000391227	2.1910247180225584	2.71895
RBM7	9606.ENSP00000364639	2.1910399888769962	2.08243
RUNDC3A	9606.ENSP00000410862	2.191215957038742	101.823
NDFIP1	9606.ENSP00000253814	2.19134024577573	66.4869
NAA50	9606.ENSP00000240922	2.191721070240526	11.4142
ELOVL7	9606.ENSP00000424123	2.191775566018846	16.9139
ST8SIA1	9606.ENSP00000379353	2.1917814799869335	2.63421
POLR3K	9606.ENSP00000293860	2.191797273764487	9.06239
BAMBI	9606.ENSP00000364683	2.191834126797304	14.9728
AKR1A1	9606.ENSP00000361140	2.191834126797304	20.3156
PGM2L1	9606.ENSP00000298198	2.1920710687457508	4.77245
TMEM55B	9606.ENSP00000381102	2.1920710687457508	24.7683
MCM3AP	9606.ENSP00000380820	2.1920845514906415	11.4329
GPS2	9606.ENSP00000370104	2.1921781549267076	40.4001
AGFG2	9606.ENSP00000300176	2.1921781549267076	9.92793
MMP15	9606.ENSP00000219271	2.1921921921921923	3.4133
LPGAT1	9606.ENSP00000355964	2.1921921921921923	14.8448
MBTPS2	9606.ENSP00000368798	2.1928144629998467	2.37927
NES	9606.ENSP00000357206	2.192898639351781	19.0487
HS3ST4	9606.ENSP00000330606	2.192985092751006	3.79809
ANXA6	9606.ENSP00000346550	2.1930246426716424	38.5446
TSNARE1	9606.ENSP00000303437	2.193077378118282	5.20493
KIAA1324	9606.ENSP00000358955	2.1931116575186818	1.09816
SERPINB8	9606.ENSP00000381072	2.1931506586642633	1.80821
ADCYAP1R1	9606.ENSP00000483721	2.1931960421468792	44.7542
COL4A3	9606.ENSP00000379823	2.1931960421468792	1.71696
ARL2	9606.ENSP00000246747	2.1932461485924266	135.471
TATDN1	9606.ENSP00000276692	2.1932748379967446	11.1149
AKAP1	9606.ENSP00000478212	2.19327731092437	14.6215
ZNF622	9606.ENSP00000310042	2.1933621933621934	20.1708
LCLAT1	9606.ENSP00000310551	2.1933621933621934	1.02679
ATF1	9606.ENSP00000262053	2.193744700555051	3.46568
PTPRG	9606.ENSP00000418112	2.1938991212460675	3.70435
ELOVL2	9606.ENSP00000346693	2.193991634956318	7.31318
TTI1	9606.ENSP00000362547	2.194073956522471	4.88325
TIPRL	9606.ENSP00000356807	2.1941860689044237	11.683
ARL2BP	9606.ENSP00000219204	2.1942177607664717	5.80313
NFYB	9606.ENSP00000240055	2.1943184234353685	22.6045
DHRS7B	9606.ENSP00000378887	2.19435736677116	7.94081
RGL1	9606.ENSP00000303192	2.1943762338100052	15.0204
PRDX3	9606.ENSP00000298510	2.1944237801868693	99.6359
COL4A1	9606.ENSP00000364979	2.1944237801868693	3.16966
TWF2	9606.ENSP00000303908	2.1944237801868693	22.1874
IPCEF1	9606.ENSP00000394751	2.1944237801868693	1.44596
ADORA2B	9606.ENSP00000304501	2.1945347297459974	1.79627
SEPT3	9606.ENSP00000379704	2.194766252581016	42.4732
LUC7L3	9606.ENSP00000425092	2.194766252581016	49.8761
MRPS36	9606.ENSP00000256441	2.1949046426507417	19.332
DIS3L2	9606.ENSP00000315569	2.1954002629178584	3.32597
NT5E	9606.ENSP00000257770	2.195484916584828	6.24597
MBOAT1	9606.ENSP00000324944	2.195484916584828	3.02232
HADHB	9606.ENSP00000325136	2.1955232041390973	98.5933
RASAL3	9606.ENSP00000341905	2.195558993898949	2.24882
RNF216	9606.ENSP00000374552	2.1956039718499953	8.998
FCGR1B	9606.ENSP00000358391	2.1956039718499953	1.40395
COL11A2	9606.ENSP00000363840	2.195654243505527	4.95293
GTF3A	9606.ENSP00000370532	2.195654243505527	37.1867
MID1	9606.ENSP00000312678	2.195709809592673	1.91176
ATP8A2	9606.ENSP00000371070	2.195709809592673	3.57911
KAT7	9606.ENSP00000259021	2.1959082828648047	5.47369
CTTNBP2	9606.ENSP00000160373	2.196041583848313	8.44396
CCM2	9606.ENSP00000370503	2.1960670873183754	30.86
MAK16	9606.ENSP00000353246	2.1960670873183754	4.99348
HYAL3	9606.ENSP00000337425	2.196611837819842	1.63715
BTBD2	9606.ENSP00000255608	2.1966489342452866	56.0714
MC1R	9606.ENSP00000451605	2.196707231159707	1.63977
JAM2	9606.ENSP00000383376	2.1967867319389387	17.2945
COL6A1	9606.ENSP00000355180	2.1968874411871155	29.6966
COL4A4	9606.ENSP00000379866	2.1968874411871155	1.16979
COL4A5	9606.ENSP00000331902	2.1968874411871155	14.1806
COL6A2	9606.ENSP00000300527	2.1968874411871155	7.46613
GPR176	9606.ENSP00000453076	2.1968874411871155	3.95731
ATG4D	9606.ENSP00000311318	2.1969084469084468	10.6592
HN1L	9606.ENSP00000248098	2.1969168610663523	22.3832
RAD17	9606.ENSP00000426191	2.1969457507618735	7.85495
PAPD4	9606.ENSP00000397563	2.1974372057648432	9.53457
MPP5	9606.ENSP00000261681	2.197525535894116	12.4527
DNAAF2	9606.ENSP00000298292	2.197709615882243	3.60669
POLR3E	9606.ENSP00000299853	2.197802197802198	9.07093
POLR3B	9606.ENSP00000228347	2.197802197802198	1.95407
MOB1A	9606.ENSP00000379364	2.1978128139732593	12.5162
PIM1	9606.ENSP00000362608	2.1978684050391917	7.42423
GMPR	9606.ENSP00000259727	2.197868550553996	48.2171
SGSM1	9606.ENSP00000383212	2.197972068847248	6.5556
KIAA1429	9606.ENSP00000297591	2.197972068847248	6.37963
SYT4	9606.ENSP00000255224	2.197972068847248	6.59631
ELN	9606.ENSP00000351807	2.1979873850450193	6.70854
MUT	9606.ENSP00000274813	2.1980595274594488	14.3989
MT2A	9606.ENSP00000245185	2.1980676328502415	433.873
SBDS	9606.ENSP00000246868	2.198605791420163	153.67
PFN1	9606.ENSP00000225655	2.1990270604847293	102.519
LRP12	9606.ENSP00000276654	2.1990270604847293	2.49512
ABCA7	9606.ENSP00000263094	2.199060127726232	4.34864
ERGIC1	9606.ENSP00000377374	2.199159991005085	10.5129
ATP5EP2	9606.ENSP00000370414	2.1993319831207314	1.03429
MRPS27	9606.ENSP00000426941	2.199569518005272	12.6769
GSR	9606.ENSP00000221130	2.199597787833082	13.0135
NAMPT	9606.ENSP00000222553	2.199920662564341	13.2751
DNAJB14	9606.ENSP00000404381	2.2002200220022003	8.88349
SMKR1	9606.ENSP00000454370	2.2002226848041824	1.94732
NAP1L4	9606.ENSP00000369915	2.200230673248802	92.453
BANF1	9606.ENSP00000310275	2.200230673248802	64.5741
FABP4	9606.ENSP00000256104	2.2002439874520743	1.40611
SERPINF1	9606.ENSP00000254722	2.2003904543237427	4.95208
SLIRP	9606.ENSP00000450909	2.2006073143880283	30.9077
SIRT3	9606.ENSP00000372191	2.2008196819941905	9.86065
ACHE	9606.ENSP00000303211	2.2010447754021234	18.734
UTP23	9606.ENSP00000308332	2.201094285824375	3.82188
MEA1	9606.ENSP00000244711	2.2014369313156523	73.1209
DAAM2	9606.ENSP00000381876	2.201463603760783	94.867
ATP1B2	9606.ENSP00000250111	2.2014680467992607	179.283
HMGCS1	9606.ENSP00000322706	2.2015116157907872	18.4965
SAMD8	9606.ENSP00000438042	2.2015809701980817	20.0142
MIS18A	9606.ENSP00000290130	2.201623652005331	3.21108
TRIM45	9606.ENSP00000256649	2.201623652005331	2.62022
LGMN	9606.ENSP00000376911	2.201623652005331	12.7036
IL12A	9606.ENSP00000303231	2.201623652005331	1.73334
PROM1	9606.ENSP00000426809	2.2017924756449267	1.82966
NAPEPLD	9606.ENSP00000407112	2.2020215478346183	9.15547
GNL3L	9606.ENSP00000338573	2.2024617173870906	1.37715
FAM104A	9606.ENSP00000384832	2.2025155045499334	7.39606
RAD9A	9606.ENSP00000311360	2.2026672165248558	3.78338
GOT1	9606.ENSP00000359539	2.2026672165248558	41.8362
KPNA4	9606.ENSP00000334373	2.2026859183356624	11.6483
SLC26A6	9606.ENSP00000378920	2.202709963987633	4.14997
SLIT2	9606.ENSP00000422591	2.2027393538307773	1.82766
IGFBP2	9606.ENSP00000233809	2.2027740882929105	3.83498
GALE	9606.ENSP00000483375	2.20281416787967	3.86108
TSN	9606.ENSP00000374332	2.202924077924078	22.8484
ATP1B3	9606.ENSP00000286371	2.2035336183687333	43.6413
SNAP47	9606.ENSP00000314157	2.203754508782271	6.90735
DPM1	9606.ENSP00000360644	2.2038714432569777	20.1355
CARS	9606.ENSP00000369897	2.2039109401410504	11.7734
FGF17	9606.ENSP00000352414	2.2039109401410504	3.10143
RAMP1	9606.ENSP00000254661	2.2039109401410504	85.9903
STXBP5L	9606.ENSP00000273666	2.2039377020276225	1.20714
B3GALT4	9606.ENSP00000390784	2.2039377020276225	3.30868
MICALL1	9606.ENSP00000215957	2.203969817149435	6.94227
SUCLA2	9606.ENSP00000367923	2.204772999487375	18.6723
PCBD1	9606.ENSP00000299299	2.204927248316287	39.4472
WHAMM	9606.ENSP00000286760	2.205024886839432	4.45443
C2ORF49	9606.ENSP00000258457	2.205024886839432	8.94372
AMH	9606.ENSP00000221496	2.205074345284982	1.21791
GMPR2	9606.ENSP00000454038	2.205082386691708	24.4404
TEP1	9606.ENSP00000262715	2.2050957891665854	2.77853
POLR3F	9606.ENSP00000366828	2.2050957891665854	7.70383
POLR3C	9606.ENSP00000334564	2.2050957891665854	5.09635
MLXIPL	9606.ENSP00000320886	2.2050957891665854	8.45052
MOB1B	9606.ENSP00000379366	2.20513867818104	5.76135
AMOTL1	9606.ENSP00000387739	2.20513867818104	4.57613
TRIM22	9606.ENSP00000369299	2.2052030148310235	10.2567
ZNF7	9606.ENSP00000393260	2.20521232002916	3.71125
MAP3K12	9606.ENSP00000448689	2.205457717582264	11.087
MPND	9606.ENSP00000471735	2.205598209272991	9.37063
BCAP29	9606.ENSP00000368414	2.2056076122483774	11.8882
STAB1	9606.ENSP00000312946	2.206288591796452	7.80496
ARL8B	9606.ENSP00000256496	2.206288591796452	50.9375
MBOAT7	9606.ENSP00000245615	2.2062939615936914	21.8226
RAMP3	9606.ENSP00000242249	2.206320810971974	20.8383
FASTKD2	9606.ENSP00000236980	2.206320810971974	5.76439
POLR3G	9606.ENSP00000382058	2.206320810971974	3.91818
HUS1	9606.ENSP00000258774	2.2063422909451127	3.9654
TDRKH	9606.ENSP00000357812	2.2063422909451127	5.22502
NWD1	9606.ENSP00000428579	2.2063489362115956	2.84434
ATP8B2	9606.ENSP00000357475	2.206401363027869	5.09112
F10	9606.ENSP00000364709	2.206401363027869	1.00404
GBGT1	9606.ENSP00000361110	2.206401363027869	3.55276
PRKG1	9606.ENSP00000363092	2.2066430544905735	1.05534
ZFR	9606.ENSP00000265069	2.206935041615103	40.6467
PLK3	9606.ENSP00000361275	2.2070164479020633	4.63603
MARCH2	9606.ENSP00000471536	2.207019124252864	51.884
NSUN2	9606.ENSP00000264670	2.207385498673394	13.6104
CLK3	9606.ENSP00000378505	2.207529723071975	4.23015
IL3RA	9606.ENSP00000327890	2.207529723071975	5.75649
MAF1	9606.ENSP00000318604	2.207548549011964	39.0646
GORAB	9606.ENSP00000356737	2.207572754263771	2.7365
AMOTL2	9606.ENSP00000424765	2.2076023391812867	13.945
MDGA1	9606.ENSP00000402584	2.2076023391812867	2.09942
TXNDC9	9606.ENSP00000264255	2.2078350835797274	7.33456
SPATA2	9606.ENSP00000416799	2.2079945469594433	13.1188
COX7A2	9606.ENSP00000359098	2.208155275831662	146.918
MCTS1	9606.ENSP00000360365	2.2085458488303065	8.95126
RRP12	9606.ENSP00000446184	2.208730469600035	5.15811
BTBD3	9606.ENSP00000384545	2.20873052268004	19.4792
LMO4	9606.ENSP00000359575	2.20873052268004	14.6277
AKAP8	9606.ENSP00000269701	2.2087790123306217	7.86427
HRH2	9606.ENSP00000366506	2.2087790123306217	1.32363
HMGXB4	9606.ENSP00000216106	2.2087790123306217	4.71523
CTSF	9606.ENSP00000310832	2.2088059519453593	68.5242
ORMDL2	9606.ENSP00000243045	2.2088059519453593	8.94295
CDK12	9606.ENSP00000398880	2.2088059519453593	2.84487
RAD1	9606.ENSP00000371469	2.2088059519453593	3.45517
SENP7	9606.ENSP00000377655	2.2090916827758935	5.93671
CSPP1	9606.ENSP00000262210	2.209141777487101	2.5932
STRBP	9606.ENSP00000415968	2.2096773408959347	3.21794
STK38L	9606.ENSP00000373684	2.2097695717656816	6.41382
ENTPD6	9606.ENSP00000365840	2.2099447513812156	19.1207
APOM	9606.ENSP00000365081	2.209955544485428	2.78803
COLEC12	9606.ENSP00000383115	2.209955544485428	10.471
FAM71F2	9606.ENSP00000420140	2.209955544485428	1.90995
CMTM7	9606.ENSP00000335605	2.2099690360139483	2.48577
UFSP2	9606.ENSP00000264689	2.21001221001221	14.4452
POLR3H	9606.ENSP00000347345	2.21001221001221	22.0497
LAPTM5	9606.ENSP00000294507	2.21001221001221	37.7048
MARCH1	9606.ENSP00000427223	2.21001221001221	4.27112
POLR3GL	9606.ENSP00000358320	2.21001221001221	32.5209
CRCP	9606.ENSP00000378736	2.21001221001221	15.1745
COX8A	9606.ENSP00000321260	2.21001221001221	364.87
KRT19	9606.ENSP00000355124	2.210214610617578	1.55918
ERAL1	9606.ENSP00000254928	2.210214610617578	30.9133
COX7A2L	9606.ENSP00000367938	2.210225052130239	23.3524
COA5	9606.ENSP00000330730	2.2104612268546697	35.1363
UBXN8	9606.ENSP00000479216	2.2108396812888538	5.65785
GARS	9606.ENSP00000373918	2.2111481871755845	26.1536
ENTPD4	9606.ENSP00000351520	2.2111670659560945	9.75517
RAMP2	9606.ENSP00000253796	2.211172471452773	37.974
FLT3LG	9606.ENSP00000469613	2.211172471452773	2.36851
RANBP10	9606.ENSP00000316589	2.211172471452773	4.78275
DMXL2	9606.ENSP00000441858	2.2111832825254183	4.40875
MEGF8	9606.ENSP00000251268	2.211199499332606	14.5898
CTSO	9606.ENSP00000414904	2.211221122112211	13.3612
TOR1AIP1	9606.ENSP00000435365	2.211526270103676	9.17794
COMT	9606.ENSP00000354511	2.2120371281924136	29.255
UNK	9606.ENSP00000464893	2.212259728082513	6.56256
SRSF8	9606.ENSP00000480140	2.212319111456417	20.9668
PLN	9606.ENSP00000350132	2.212375859434683	1.42051
PLIN1	9606.ENSP00000300055	2.212375859434683	2.82036
ABHD5	9606.ENSP00000390849	2.212392087761483	6.46186
NT5C	9606.ENSP00000245552	2.212392087761483	29.7595
ELF1	9606.ENSP00000239882	2.212392087761483	6.48339
PPIB	9606.ENSP00000300026	2.2124326970141945	114.723
CTSK	9606.ENSP00000271651	2.2124326970141945	4.11869
LPCAT2	9606.ENSP00000262134	2.2124326970141945	7.68306
SOCS7	9606.ENSP00000482229	2.2125220426179717	6.03534
TP53BP2	9606.ENSP00000341957	2.2126577610426663	20.2497
PCLO	9606.ENSP00000334319	2.2129986744040018	1.67537
HAMP	9606.ENSP00000471894	2.2135839123381595	4.37553
ENTPD1	9606.ENSP00000360250	2.2136198258014725	8.23656
NT5C3A	9606.ENSP00000484415	2.2136198258014725	8.10857
ENTPD3	9606.ENSP00000301825	2.2136198258014725	1.5055
ENTPD5	9606.ENSP00000335246	2.2136198258014725	3.85063
NT5C3B	9606.ENSP00000389948	2.2136198258014725	29.8633
NT5M	9606.ENSP00000373674	2.2136198258014725	6.46892
SMARCD2	9606.ENSP00000392617	2.2136407075848887	13.3014
LSM14B	9606.ENSP00000279068	2.2136407075848887	17.7033
NVL	9606.ENSP00000281701	2.2136469435256645	4.68194
TRIM38	9606.ENSP00000349596	2.2136469435256645	1.45242
CREB3	9606.ENSP00000342136	2.213651418014014	48.5199
FBLIM1	9606.ENSP00000416387	2.213662780107878	1.08496
RBM38	9606.ENSP00000348538	2.213713054924016	15.3052
MICAL1	9606.ENSP00000351664	2.2139127323873256	19.3775
PLEKHO1	9606.ENSP00000358120	2.2140176439050543	15.0993
FUBP1	9606.ENSP00000359804	2.2140248499505546	11.4436
ADAM9	9606.ENSP00000419446	2.2141111220720573	9.87053
NEFH	9606.ENSP00000311997	2.2143371337406124	56.2009
PDE6B	9606.ENSP00000420295	2.2148421403763514	13.3754
FJX1	9606.ENSP00000400223	2.2148421403763514	7.88773
SYNGR2	9606.ENSP00000225777	2.2148638704930095	24.5269
STXBP2	9606.ENSP00000413606	2.2148638704930095	3.30732
MGEA5	9606.ENSP00000354850	2.2149073320055335	44.2321
VCPIP1	9606.ENSP00000309031	2.2150462047654615	3.12334
PRICKLE2	9606.ENSP00000295902	2.215059460732368	5.28296
ATG16L2	9606.ENSP00000326340	2.2155233683797757	5.23154
FOSL2	9606.ENSP00000264716	2.2156708579366136	7.79528
ZFC3H1	9606.ENSP00000368017	2.215834231644508	6.86883
ITGB8	9606.ENSP00000222573	2.21606716218174	11.569
ETFB	9606.ENSP00000346173	2.2160678296765783	30.7425
RBMS1	9606.ENSP00000294904	2.2160678296765783	7.40095
ALPL	9606.ENSP00000363973	2.216083486801719	10.6831
NUDT16	9606.ENSP00000422375	2.216083486801719	38.6425
CD109	9606.ENSP00000287097	2.216083486801719	1.24173
TRIM62	9606.ENSP00000291416	2.216083486801719	7.34714
STK25	9606.ENSP00000325748	2.216101793596103	29.6774
XPO5	9606.ENSP00000265351	2.216105737808059	5.20359
RPAP3	9606.ENSP00000005386	2.2162630734964406	5.34881
CTNND2	9606.ENSP00000307134	2.2166899703304574	58.7047
AFAP1	9606.ENSP00000410689	2.216729441305713	2.91836
CWF19L2	9606.ENSP00000282251	2.2169727822642176	7.10223
ZNF598	9606.ENSP00000411409	2.2171674554548675	8.49793
GMFB	9606.ENSP00000350757	2.2172104667074484	34.9938
DOLPP1	9606.ENSP00000361625	2.2172949002217295	11.7177
CD52	9606.ENSP00000363330	2.2173058013765976	1.50517
POMGNT1	9606.ENSP00000361060	2.2173058013765976	24.6818
ORMDL1	9606.ENSP00000326869	2.2173058013765976	16.9355
RTN4RL2	9606.ENSP00000335397	2.2173058013765976	1.19936
NAGPA	9606.ENSP00000310998	2.2173058013765976	4.77358
TRIM2	9606.ENSP00000339659	2.2173058013765976	36.3
SETD7	9606.ENSP00000274031	2.21770309844456	8.58326
AURKC	9606.ENSP00000302898	2.217867226454887	1.43442
CBR3	9606.ENSP00000290354	2.2185253635403877	5.7558
GTF3C4	9606.ENSP00000361219	2.2185253635403877	3.10481
RASSF1	9606.ENSP00000349547	2.218530823181986	12.6654
PSPN	9606.ENSP00000245810	2.218530823181986	1.17652
TRIM3	9606.ENSP00000433102	2.218530823181986	8.7619
TRIM8	9606.ENSP00000302120	2.218530823181986	61.3607
RASGEF1A	9606.ENSP00000363583	2.218530823181986	4.66308
FOLR2	9606.ENSP00000298223	2.218530823181986	4.13053
PIGA	9606.ENSP00000369820	2.218530823181986	3.14218
GFRA2	9606.ENSP00000428518	2.218530823181986	2.09584
ELP6	9606.ENSP00000296149	2.218600352026117	10.2163
CIRBP	9606.ENSP00000466897	2.2187569067557282	92.464
RIMKLB	9606.ENSP00000350136	2.218769437280735	9.26611
PLEKHJ1	9606.ENSP00000464955	2.219433576929702	27.8253
CALCOCO2	9606.ENSP00000398523	2.219629597017992	21.0754
PLEKHO2	9606.ENSP00000326706	2.2197137022326916	18.6534
TP53RK	9606.ENSP00000361186	2.2197354886472196	4.61568
BDP1	9606.ENSP00000351575	2.2197558268590454	3.12728
NTNG1	9606.ENSP00000359085	2.219758561221976	1.62087
DCK	9606.ENSP00000286648	2.219758561221976	9.99959
PHKA2	9606.ENSP00000369274	2.219758561221976	3.98185
GLRB	9606.ENSP00000264428	2.219758561221976	10.0308
NELL2	9606.ENSP00000416341	2.219758561221976	3.99009
TM9SF4	9606.ENSP00000381104	2.2198898185652762	16.4252
PDE12	9606.ENSP00000309142	2.219988477144293	3.03707
NME2	9606.ENSP00000376889	2.220744189483797	151.296
FGF13	9606.ENSP00000322390	2.220850109871691	1.56892
SFTPD	9606.ENSP00000361366	2.220989024540634	1.28975
GTF3C3	9606.ENSP00000263956	2.220989024540634	4.18225
GTF3C1	9606.ENSP00000348510	2.220989024540634	12.7126
TRIM14	9606.ENSP00000344208	2.220989024540634	4.59527
TRIM46	9606.ENSP00000334657	2.220989024540634	5.11056
BRF1	9606.ENSP00000448323	2.220989024540634	11.5361
GTF3C5	9606.ENSP00000361180	2.220989024540634	18.1461
NTNG2	9606.ENSP00000376921	2.220989024540634	4.3111
TOPBP1	9606.ENSP00000260810	2.220994502391176	4.40264
ALOX5AP	9606.ENSP00000479870	2.2210358236707686	9.04589
LPIN3	9606.ENSP00000362354	2.2210438042620364	1.48131
CTTNBP2NL	9606.ENSP00000271277	2.221290346452226	4.50947
CCDC130	9606.ENSP00000465776	2.221291068768133	17.0555
TAGLN	9606.ENSP00000432282	2.2213506206461036	31.0514
GINS3	9606.ENSP00000401018	2.222002222002222	2.50406
CDC7	9606.ENSP00000393139	2.222002222002222	2.53528
MCMBP	9606.ENSP00000353098	2.222002222002222	6.80832
TNS3	9606.ENSP00000312143	2.2221399664396406	23.0012
NUP98	9606.ENSP00000316032	2.2221785215629977	5.32597
NTM	9606.ENSP00000396722	2.2222222222222223	14.7882
CNTN4	9606.ENSP00000380602	2.2222222222222223	1.75167
LYPD1	9606.ENSP00000380605	2.2222222222222223	17.6377
NRN1	9606.ENSP00000480483	2.2222222222222223	13.5708
LSAMP	9606.ENSP00000419000	2.2222222222222223	23.2079
LYPD5	9606.ENSP00000367185	2.2222222222222223	2.57455
TRIM35	9606.ENSP00000301924	2.2222222222222223	5.40021
OVGP1	9606.ENSP00000358747	2.2222222222222223	2.5415
SPRN	9606.ENSP00000433712	2.2222222222222223	5.61473
NEGR1	9606.ENSP00000350364	2.2222222222222223	3.85401
NRN1L	9606.ENSP00000342411	2.2222222222222223	2.08672
LY6E	9606.ENSP00000428572	2.2222222222222223	35.4877
RECK	9606.ENSP00000367202	2.2222222222222223	3.12191
LY6H	9606.ENSP00000399485	2.2222222222222223	36.1201
CPM	9606.ENSP00000448517	2.2222222222222223	5.05
C1ORF162	9606.ENSP00000344218	2.2222222222222223	4.34995
RSF1	9606.ENSP00000311513	2.2222222222222223	4.99075
OPCML	9606.ENSP00000330862	2.2222222222222223	3.838
CNTN3	9606.ENSP00000263665	2.2222222222222223	1.55411
CACUL1	9606.ENSP00000358147	2.2223042109405746	5.67315
MTERF2	9606.ENSP00000447651	2.2224966045190766	9.36974
FNIP1	9606.ENSP00000421985	2.222554233410176	4.65873
TP53INP1	9606.ENSP00000344215	2.222799502014489	3.86234
CAPRIN1	9606.ENSP00000340329	2.22282735260523	22.292
CCL2	9606.ENSP00000225831	2.222839677688247	3.53797
DBF4	9606.ENSP00000265728	2.223005229017253	1.04192
PLEKHG4	9606.ENSP00000353646	2.2233314230430308	1.82446
TIMELESS	9606.ENSP00000450607	2.2234581633914225	2.75022
TIPIN	9606.ENSP00000261881	2.2234581633914225	2.54428
NFU1	9606.ENSP00000387219	2.2234581633914225	15.2383
PARP3	9606.ENSP00000381740	2.22353404171586	13.423
GGCT	9606.ENSP00000275428	2.2235735880493115	19.1177
C22ORF29	9606.ENSP00000384924	2.2235917663009985	2.51894
GMFG	9606.ENSP00000472249	2.223674473823028	8.84275
RCC1	9606.ENSP00000362937	2.2237022237022237	2.64169
PPP1R13L	9606.ENSP00000403902	2.223824978963818	2.17462
GPD1L	9606.ENSP00000282541	2.2240783666368475	14.1202
HARS	9606.ENSP00000425634	2.22418726895349	27.1487
LSG1	9606.ENSP00000265245	2.22419050814673	9.18859
RRM2B	9606.ENSP00000251810	2.224852535988095	11.8555
SMYD2	9606.ENSP00000355924	2.224852535988095	5.51736
UBQLN4	9606.ENSP00000357292	2.2248618422597675	24.5576
ATAD2	9606.ENSP00000287394	2.2249788331659675	2.31728
YARS	9606.ENSP00000362576	2.2249788331659675	12.7708
ZNHIT2	9606.ENSP00000308548	2.2249912090793362	5.55978
ZIC4	9606.ENSP00000435509	2.2249928543972564	1.21985
